RegionCODE,GovCODE,Governorate,TypeOfShelter,TypeOfAccess,Condition,Crowded,HouseholdSize,Household
1,1708,Jarash,Flat/Apartment,Rent/Lease,4-Emergency,Yes,7 Ind,1
1,1708,Jarash,Flat/Apartment,Rent/Lease,5. N\A,No,1 Ind,1
1,1708,Jarash,House,Rent/Lease,2-Adequate/standard,No,5 Ind,1
1,1708,Jarash,Improvised/Self-Made,N\A,2-Adequate/standard,No,3 Ind,1
1,1708,Jarash,Mud-House,Rent/Lease,2-Adequate/standard,No,3 Ind,1
1,1708,Jarash,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
1,1708,Jarash,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
1,1708,Jarash,Other,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,2
1,1708,Jarash,Other,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,2
1,1708,Jarash,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
1,1708,Jarash,Prefab,Rent/Lease,2-Adequate/standard,No,6 Ind,1
1,1708,Jarash,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,1
1,1708,Jarash,Tent,Free,3-Inadequate/sub-standard,No,7 Ind,1
1,1708,Jarash,Tent,Free,4-Emergency,Yes,3 Ind,1
1,1708,Jarash,Tent,Free,4-Emergency,Yes,4 Ind,1
1,1711,Mafraq,Basement,Rent/Lease,2-Adequate/standard,No,1 Ind,2
1,1711,Mafraq,Basement,Rent/Lease,2-Adequate/standard,No,4 Ind,3
1,1711,Mafraq,Basement,Rent/Lease,2-Adequate/standard,No,7 Ind,3
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,2
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,No,10 Ind,1
1,1711,Mafraq,Basement,Free,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Basement,Free,3-Inadequate/sub-standard,No,3 Ind,1
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,2
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,2
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,1
1,1711,Mafraq,Basement,Free,3-Inadequate/sub-standard,Yes,3 Ind,1
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,1
1,1711,Mafraq,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
1,1711,Mafraq,Basement,N\A,5. N\A,No,1 Ind,11
1,1711,Mafraq,Basement,N\A,5. N\A,No,2 Ind,4
1,1711,Mafraq,Basement,N\A,5. N\A,No,3 Ind,4
1,1711,Mafraq,Basement,N\A,5. N\A,No,4 Ind,4
1,1711,Mafraq,Basement,N\A,5. N\A,No,5 Ind,4
1,1711,Mafraq,Basement,N\A,5. N\A,No,6 Ind,1
1,1711,Mafraq,Basement,N\A,5. N\A,No,7 Ind,4
1,1711,Mafraq,Basement,N\A,5. N\A,No,8 Ind,2
1,1711,Mafraq,Basement,N\A,5. N\A,Yes,1 Ind,2
1,1711,Mafraq,Basement,N\A,5. N\A,Yes,5 Ind,2
1,1711,Mafraq,Basement,N\A,5. N\A,Yes,6 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,2-Adequate/standard,No,1 Ind,3
1,1711,Mafraq,Communal Centre,Rent/Lease,2-Adequate/standard,No,4 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,2-Adequate/standard,No,5 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,2-Adequate/standard,No,8 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,1
1,1711,Mafraq,Communal Centre,Free,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
1,1711,Mafraq,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,9 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,1 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,2 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,3 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,4 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,5 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,6 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,No,8 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,Yes,1 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,1-Above standard,Yes,2 Ind,1
1,1711,Mafraq,Flat/Apartment,N\A,2-Adequate/standard,No,1 Ind,1
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,1 Ind,29
1,1711,Mafraq,Flat/Apartment,Owned,2-Adequate/standard,No,1 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,1 Ind,549
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,10 Ind,16
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,11 Ind,10
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,12 Ind,3
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,2 Ind,11
1,1711,Mafraq,Flat/Apartment,Other,2-Adequate/standard,No,2 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,2 Ind,307
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,3 Ind,7
1,1711,Mafraq,Flat/Apartment,Owned,2-Adequate/standard,No,3 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,3 Ind,317
1,1711,Mafraq,Flat/Apartment,N\A,2-Adequate/standard,No,4 Ind,1
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,4 Ind,7
1,1711,Mafraq,Flat/Apartment,Owned,2-Adequate/standard,No,4 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,4 Ind,400
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,5 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,5 Ind,331
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,6 Ind,7
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,6 Ind,263
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,7 Ind,177
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,8 Ind,97
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,No,9 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,9 Ind,42
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,1 Ind,7
1,1711,Mafraq,Flat/Apartment,Owned,2-Adequate/standard,Yes,1 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,1 Ind,56
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,10 Ind,9
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,11 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,12 Ind,2
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,2 Ind,5
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,2 Ind,35
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,3 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,3 Ind,25
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,4 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,4 Ind,46
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,5 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,5 Ind,44
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,6 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,6 Ind,38
1,1711,Mafraq,Flat/Apartment,Free,2-Adequate/standard,Yes,7 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,7 Ind,20
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,8 Ind,13
1,1711,Mafraq,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,9 Ind,17
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,1 Ind,20
1,1711,Mafraq,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,1 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,272
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,10 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,10 Ind,13
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,11 Ind,2
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,2 Ind,5
1,1711,Mafraq,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,192
1,1711,Mafraq,Flat/Apartment,N\A,3-Inadequate/sub-standard,No,3 Ind,1
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,3 Ind,5
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,201
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,4 Ind,8
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,213
1,1711,Mafraq,Flat/Apartment,N\A,3-Inadequate/sub-standard,No,5 Ind,1
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,5 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,200
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,6 Ind,3
1,1711,Mafraq,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,6 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,181
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,7 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,121
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,8 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,67
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,No,9 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,26
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,1 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,48
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,10 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,10 Ind,8
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,11 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,12 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,24
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,3 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,26
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,35
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,5 Ind,3
1,1711,Mafraq,Flat/Apartment,Owned,3-Inadequate/sub-standard,Yes,5 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,70
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,6 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,35
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,7 Ind,1
1,1711,Mafraq,Flat/Apartment,Owned,3-Inadequate/sub-standard,Yes,7 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,26
1,1711,Mafraq,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,8 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,8 Ind,25
1,1711,Mafraq,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,9 Ind,13
1,1711,Mafraq,Flat/Apartment,Free,4-Emergency,No,1 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,1 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,3 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,4 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,5 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,6 Ind,4
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,7 Ind,2
1,1711,Mafraq,Flat/Apartment,Free,4-Emergency,No,8 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,8 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,No,9 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,1 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,10 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,2 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,3 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,5 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,6 Ind,3
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,7 Ind,1
1,1711,Mafraq,Flat/Apartment,Free,4-Emergency,Yes,8 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,4-Emergency,Yes,9 Ind,1
1,1711,Mafraq,Flat/Apartment,Rent/Lease,5. N\A,No,1 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,5. N\A,No,2 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,5. N\A,No,4 Ind,2
1,1711,Mafraq,Flat/Apartment,Rent/Lease,5. N\A,Yes,3 Ind,1
1,1711,Mafraq,House,Rent/Lease,1-Above standard,No,8 Ind,1
1,1711,Mafraq,House,Rent/Lease,2-Adequate/standard,No,1 Ind,2
1,1711,Mafraq,House,Rent/Lease,2-Adequate/standard,No,2 Ind,2
1,1711,Mafraq,House,Rent/Lease,2-Adequate/standard,No,5 Ind,3
1,1711,Mafraq,House,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
1,1711,Mafraq,House,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,2
1,1711,Mafraq,Improvised/Self-Made,Rent/Lease,2-Adequate/standard,No,6 Ind,1
1,1711,Mafraq,Improvised/Self-Made,Free,3-Inadequate/sub-standard,No,4 Ind,1
1,1711,Mafraq,Improvised/Self-Made,Free,3-Inadequate/sub-standard,Yes,2 Ind,1
1,1711,Mafraq,Mud-House,Free,2-Adequate/standard,No,3 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,2-Adequate/standard,No,6 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,3
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,2
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,3
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
1,1711,Mafraq,Mud-House,Free,3-Inadequate/sub-standard,Yes,6 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,4-Emergency,No,5 Ind,1
1,1711,Mafraq,Mud-House,Rent/Lease,4-Emergency,Yes,8 Ind,1
1,1711,Mafraq,No Shelter,Rent/Lease,2-Adequate/standard,No,1 Ind,1
1,1711,Mafraq,Other,Free,2-Adequate/standard,No,1 Ind,2
1,1711,Mafraq,Other,Rent/Lease,2-Adequate/standard,No,1 Ind,4
1,1711,Mafraq,Other,Rent/Lease,2-Adequate/standard,No,2 Ind,1
1,1711,Mafraq,Other,Rent/Lease,2-Adequate/standard,No,3 Ind,1
1,1711,Mafraq,Other,Rent/Lease,2-Adequate/standard,No,6 Ind,1
1,1711,Mafraq,Other,Rent/Lease,2-Adequate/standard,Yes,1 Ind,1
1,1711,Mafraq,Other,Rent/Lease,2-Adequate/standard,Yes,5 Ind,2
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,No,1 Ind,3
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,7
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,10 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,9
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,10
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,6
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,2
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,2
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,2
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,1
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,1 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,1
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,10 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,10 Ind,2
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,12 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,1
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,3 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,2
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,4 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,2
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,5 Ind,2
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,9
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,5
1,1711,Mafraq,Other,Free,3-Inadequate/sub-standard,Yes,8 Ind,1
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,8 Ind,2
1,1711,Mafraq,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,9 Ind,1
1,1711,Mafraq,Other,Free,4-Emergency,No,1 Ind,2
1,1711,Mafraq,Other,Rent/Lease,4-Emergency,No,1 Ind,1
1,1711,Mafraq,Other,Free,4-Emergency,No,2 Ind,1
1,1711,Mafraq,Other,Rent/Lease,4-Emergency,No,2 Ind,1
1,1711,Mafraq,Other,Free,4-Emergency,No,3 Ind,1
1,1711,Mafraq,Other,Rent/Lease,4-Emergency,No,3 Ind,1
1,1711,Mafraq,Other,Rent/Lease,4-Emergency,No,5 Ind,1
1,1711,Mafraq,Other,Rent/Lease,4-Emergency,Yes,7 Ind,1
1,1711,Mafraq,Prefab,Rent/Lease,2-Adequate/standard,No,1 Ind,1
1,1711,Mafraq,Prefab,Free,2-Adequate/standard,No,2 Ind,1
1,1711,Mafraq,Prefab,Rent/Lease,2-Adequate/standard,No,2 Ind,2
1,1711,Mafraq,Prefab,Rent/Lease,2-Adequate/standard,No,4 Ind,1
1,1711,Mafraq,Prefab,Rent/Lease,2-Adequate/standard,No,7 Ind,1
1,1711,Mafraq,Prefab,Free,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Prefab,Owned,3-Inadequate/sub-standard,Yes,5 Ind,1
1,1711,Mafraq,Prefab,Free,4-Emergency,No,2 Ind,1
1,1711,Mafraq,Tent,Free,1-Above standard,Yes,6 Ind,1
1,1711,Mafraq,Tent,Free,2-Adequate/standard,No,1 Ind,1
1,1711,Mafraq,Tent,Rent/Lease,2-Adequate/standard,No,1 Ind,1
1,1711,Mafraq,Tent,Free,2-Adequate/standard,No,2 Ind,1
1,1711,Mafraq,Tent,Rent/Lease,2-Adequate/standard,No,2 Ind,1
1,1711,Mafraq,Tent,Free,2-Adequate/standard,No,3 Ind,1
1,1711,Mafraq,Tent,Owned,2-Adequate/standard,No,5 Ind,1
1,1711,Mafraq,Tent,Rent/Lease,2-Adequate/standard,Yes,1 Ind,1
1,1711,Mafraq,Tent,Free,2-Adequate/standard,Yes,4 Ind,1
1,1711,Mafraq,Tent,Free,2-Adequate/standard,Yes,7 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,1 Ind,33
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,No,1 Ind,11
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,10 Ind,1
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,10 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,11 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,2 Ind,37
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,No,2 Ind,8
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,3 Ind,41
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,No,3 Ind,5
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,2
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,4 Ind,22
1,1711,Mafraq,Tent,Other,3-Inadequate/sub-standard,No,4 Ind,1
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,No,4 Ind,8
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,5 Ind,10
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,No,5 Ind,2
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,6 Ind,13
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,2
1,1711,Mafraq,Tent,N\A,3-Inadequate/sub-standard,No,7 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,7 Ind,8
1,1711,Mafraq,Tent,Other,3-Inadequate/sub-standard,No,7 Ind,1
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,No,7 Ind,1
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,3
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,8 Ind,9
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,No,9 Ind,3
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,1 Ind,13
1,1711,Mafraq,Tent,Other,3-Inadequate/sub-standard,Yes,1 Ind,1
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,1 Ind,2
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,10 Ind,2
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,10 Ind,1
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,11 Ind,1
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,12 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,2 Ind,5
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,3 Ind,9
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,3 Ind,2
1,1711,Mafraq,Tent,N\A,3-Inadequate/sub-standard,Yes,4 Ind,1
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,4 Ind,8
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,4 Ind,2
1,1711,Mafraq,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,3
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,5 Ind,15
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,5 Ind,3
1,1711,Mafraq,Tent,Free,3-Inadequate/sub-standard,Yes,6 Ind,18
1,1711,Mafraq,Tent,Owned,3-Inadequate/sub-standard,Yes,6 Ind,4
