RegionCODE,GovCODE,Governorate,TypeOfShelter,TypeOfAccess,Condition,Crowded,HouseholdSize,Household
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,4 Ind,1
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,5 Ind,1
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,6 Ind,1
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,7 Ind,2
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,8 Ind,1
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,16
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,15
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,12
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,14
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,13
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,6
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,3
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,3
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,1
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,5
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
2,1705,Amman,Prefab,Rent/Lease,3-Inadequate/sub-standard,Yes,10  Ind,1
2,1705,Amman,Tent,Free,2-Adequate/standard,No,1 Ind,1
2,1705,Amman,Tent,Free,4-Emergency,No,1 Ind,3
2,1705,Amman,Tent,Free,4-Emergency,No,2 Ind,4
2,1705,Amman,Tent,Free,4-Emergency,No,3 Ind,2
2,1705,Amman,Tent,Free,4-Emergency,No,4 Ind,7
2,1705,Amman,Tent,Free,4-Emergency,No,5 Ind,3
2,1705,Amman,Tent,Free,4-Emergency,No,6 Ind,6
2,1705,Amman,Tent,Free,4-Emergency,No,7 Ind,5
2,1705,Amman,Tent,Free,4-Emergency,No,8 Ind,2
2,1705,Amman,Tent,Free,4-Emergency,No,9 Ind,2
2,1705,Amman,Tent,Free,4-Emergency,No,10  Ind,2
2,1705,Amman,Tent,Free,4-Emergency,Yes,2 Ind,2
2,1705,Amman,Tent,Free,4-Emergency,Yes,4 Ind,3
2,1705,Amman,Tent,Free,4-Emergency,Yes,5 Ind,5
2,1705,Amman,Tent,Free,4-Emergency,Yes,6 Ind,3
2,1705,Amman,Tent,Free,4-Emergency,Yes,7 Ind,2
2,1705,Amman,Tent,Free,4-Emergency,Yes,8 Ind,4
2,1705,Amman,Tent,Free,4-Emergency,Yes,9 Ind,3
2,1705,Amman,Tent,Free,4-Emergency,Yes,10  Ind,1
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,1 Ind,6
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,2 Ind,3
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,3 Ind,5
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,4 Ind,10
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,5 Ind,4
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,6 Ind,2
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,7 Ind,2
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,8 Ind,4
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,No,10  Ind,2
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,1 Ind,4
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,2 Ind,3
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,3 Ind,2
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,4 Ind,2
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,6 Ind,3
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,7 Ind,6
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,8 Ind,5
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,9 Ind,1
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,10  Ind,1
2,1705,Amman,Tent,Free,3-Inadequate/sub-standard,Yes,11  Ind,1
2,1705,Amman,Tent,Other,4-Emergency,No,2 Ind,1
2,1705,Amman,Tent,Other,3-Inadequate/sub-standard,No,8 Ind,1
2,1705,Amman,Tent,Owned,4-Emergency,No,3 Ind,2
2,1705,Amman,Tent,Owned,4-Emergency,No,6 Ind,1
2,1705,Amman,Tent,Owned,3-Inadequate/sub-standard,No,2 Ind,1
2,1705,Amman,Tent,Owned,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1705,Amman,Tent,Owned,3-Inadequate/sub-standard,Yes,8 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,No,1 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,No,3 Ind,2
2,1705,Amman,Tent,Rent/Lease,4-Emergency,No,4 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,No,6 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,No,7 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,No,9 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,Yes,1 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,Yes,4 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,Yes,6 Ind,1
2,1705,Amman,Tent,Rent/Lease,4-Emergency,Yes,9 Ind,1
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,6
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,2
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,2
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,2
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,1
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,1
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,1
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,3
2,1705,Amman,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,9 Ind,1
3,1703,Aqaba,Basement,N/A,N/A,No,1 Ind,1
3,1703,Aqaba,Basement,N/A,N/A,No,4 Ind,1
3,1703,Aqaba,Basement,N/A,N/A,No,7 Ind,1
3,1703,Aqaba,Basement,N/A,N/A,No,11  Ind,1
3,1703,Aqaba,Basement,Rent/Lease,2-Adequate/standard,No,2 Ind,1
3,1703,Aqaba,Flat/Apartment,Free,2-Adequate/standard,No,1 Ind,5
3,1703,Aqaba,Flat/Apartment,Free,2-Adequate/standard,No,2 Ind,3
3,1703,Aqaba,Flat/Apartment,Free,2-Adequate/standard,Yes,1 Ind,1
3,1703,Aqaba,Flat/Apartment,Free,3-Inadequate/sub-standard,No,1 Ind,2
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,1 Ind,26
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,2 Ind,6
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,3 Ind,10
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,4 Ind,17
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,5 Ind,5
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,6 Ind,6
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,7 Ind,2
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,1 Ind,3
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,3 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,4 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,7 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,4
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,4
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,3
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,3
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
3,1703,Aqaba,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
3,1703,Aqaba,Prefab,Rent/Lease,2-Adequate/standard,No,1 Ind,1
3,1703,Aqaba,Prefab,Rent/Lease,2-Adequate/standard,No,3 Ind,1
3,1703,Aqaba,Prefab,Rent/Lease,2-Adequate/standard,No,4 Ind,1
3,1703,Aqaba,Prefab,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,1
3,1703,Aqaba,Tent,Free,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1702,Balqa,Basement,N/A,N/A,No,1 Ind,12
2,1702,Balqa,Basement,N/A,N/A,No,2 Ind,10
2,1702,Balqa,Basement,N/A,N/A,No,3 Ind,1
2,1702,Balqa,Basement,N/A,N/A,No,4 Ind,8
2,1702,Balqa,Basement,N/A,N/A,No,5 Ind,5
2,1702,Balqa,Basement,N/A,N/A,No,6 Ind,4
2,1702,Balqa,Basement,N/A,N/A,No,7 Ind,1
2,1702,Balqa,Basement,N/A,N/A,No,8 Ind,2
2,1702,Balqa,Basement,N/A,N/A,No,9 Ind,1
2,1702,Balqa,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1702,Balqa,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1702,Balqa,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,1 Ind,1
2,1702,Balqa,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,3 Ind,1
2,1702,Balqa,Flat/Apartment,Free,1-Above standard,Yes,1 Ind,1
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,No,1 Ind,17
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,No,2 Ind,4
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,No,3 Ind,5
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,No,4 Ind,5
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,No,5 Ind,5
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,No,6 Ind,3
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,Yes,1 Ind,1
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,Yes,3 Ind,1
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,Yes,4 Ind,1
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,Yes,5 Ind,1
2,1702,Balqa,Flat/Apartment,Free,2-Adequate/standard,Yes,6 Ind,1
2,1702,Balqa,Flat/Apartment,Free,4-Emergency,Yes,4 Ind,1
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,No,1 Ind,10
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,No,2 Ind,3
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,No,3 Ind,5
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,No,4 Ind,1
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,No,6 Ind,1
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,No,8 Ind,1
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,1 Ind,2
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,2 Ind,3
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,3 Ind,2
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,4 Ind,2
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1702,Balqa,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1702,Balqa,Flat/Apartment,Owned,2-Adequate/standard,No,1 Ind,2
2,1702,Balqa,Flat/Apartment,Owned,2-Adequate/standard,No,3 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,1-Above standard,Yes,3 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,1 Ind,51
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,2 Ind,24
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,3 Ind,36
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,4 Ind,49
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,5 Ind,43
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,6 Ind,27
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,7 Ind,21
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,8 Ind,4
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,9 Ind,4
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,10  Ind,3
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,11  Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,1 Ind,7
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,2 Ind,4
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,3 Ind,3
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,4 Ind,5
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,5 Ind,8
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,6 Ind,6
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,8 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,9 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,10  Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,4-Emergency,No,4 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,49
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,19
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,31
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,46
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,41
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,27
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,16
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,6
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,10  Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,11  Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,8
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,3
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,7
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,5
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,5
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,5
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,8 Ind,2
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,9 Ind,2
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,10  Ind,1
2,1702,Balqa,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,11  Ind,1
2,1702,Balqa,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,1
2,1702,Balqa,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
2,1702,Balqa,Other,Free,4-Emergency,No,1 Ind,1
2,1702,Balqa,Other,Free,3-Inadequate/sub-standard,No,7 Ind,1
2,1702,Balqa,Other,Rent/Lease,2-Adequate/standard,No,1 Ind,1
2,1702,Balqa,Other,Rent/Lease,4-Emergency,No,2 Ind,1
2,1702,Balqa,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,1
2,1702,Balqa,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,1
2,1702,Balqa,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1702,Balqa,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
2,1702,Balqa,Prefab,Free,2-Adequate/standard,No,4 Ind,1
2,1702,Balqa,Prefab,Free,2-Adequate/standard,No,6 Ind,1
2,1702,Balqa,Prefab,Rent/Lease,2-Adequate/standard,No,4 Ind,1
2,1702,Balqa,Prefab,Rent/Lease,2-Adequate/standard,No,8 Ind,1
2,1702,Balqa,Tent,N/A,4-Emergency,No,2 Ind,1
2,1702,Balqa,Tent,N/A,3-Inadequate/sub-standard,No,1 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,No,1 Ind,2
2,1702,Balqa,Tent,Free,4-Emergency,No,2 Ind,3
2,1702,Balqa,Tent,Free,4-Emergency,No,3 Ind,5
2,1702,Balqa,Tent,Free,4-Emergency,No,5 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,No,6 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,No,7 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,Yes,1 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,Yes,2 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,Yes,3 Ind,2
2,1702,Balqa,Tent,Free,4-Emergency,Yes,4 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,Yes,5 Ind,2
2,1702,Balqa,Tent,Free,4-Emergency,Yes,6 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,Yes,7 Ind,2
2,1702,Balqa,Tent,Free,4-Emergency,Yes,8 Ind,3
2,1702,Balqa,Tent,Free,4-Emergency,Yes,9 Ind,1
2,1702,Balqa,Tent,Free,4-Emergency,Yes,13 ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,1 Ind,5
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,2 Ind,3
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,3 Ind,4
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,4 Ind,6
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,5 Ind,2
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,6 Ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,7 Ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,No,8 Ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,1 Ind,4
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,2 Ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,3 Ind,2
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,4 Ind,2
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,5 Ind,4
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,6 Ind,3
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,7 Ind,2
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,8 Ind,5
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,9 Ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,10  Ind,2
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,11  Ind,1
2,1702,Balqa,Tent,Free,3-Inadequate/sub-standard,Yes,12 Ind,1
2,1702,Balqa,Tent,Other,3-Inadequate/sub-standard,Yes,1 Ind,1
2,1702,Balqa,Tent,Rent/Lease,N/A,Yes,1 Ind,1
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,1 Ind,7
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,2 Ind,2
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,3 Ind,2
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,4 Ind,3
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,5 Ind,1
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,7 Ind,1
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,No,8 Ind,1
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,Yes,1 Ind,2
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,Yes,4 Ind,2
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,Yes,5 Ind,1
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,Yes,6 Ind,1
2,1702,Balqa,Tent,Rent/Lease,4-Emergency,Yes,8 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,5
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,2
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,3
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,3
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,3
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,2
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,3
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1702,Balqa,Tent,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
1,1707,Irbid,Basement,N/A,N/A,No,1 Ind,153
1,1707,Irbid,Basement,N/A,N/A,No,2 Ind,59
1,1707,Irbid,Basement,N/A,N/A,No,3 Ind,59
1,1707,Irbid,Basement,N/A,N/A,No,4 Ind,71
1,1707,Irbid,Basement,N/A,N/A,No,5 Ind,63
1,1707,Irbid,Basement,N/A,N/A,No,6 Ind,43
1,1707,Irbid,Basement,N/A,N/A,No,7 Ind,26
1,1707,Irbid,Basement,N/A,N/A,No,8 Ind,17
1,1707,Irbid,Basement,N/A,N/A,No,9 Ind,8
1,1707,Irbid,Basement,N/A,N/A,No,10  Ind,2
1,1707,Irbid,Basement,N/A,N/A,Yes,1 Ind,2
1,1707,Irbid,Basement,N/A,N/A,Yes,2 Ind,1
1,1707,Irbid,Basement,N/A,N/A,Yes,3 Ind,1
1,1707,Irbid,Basement,N/A,N/A,Yes,5 Ind,2
1,1707,Irbid,Basement,N/A,N/A,Yes,6 Ind,2
1,1707,Irbid,Basement,N/A,N/A,Yes,7 Ind,1
1,1707,Irbid,Basement,N/A,N/A,Yes,9 Ind,1
1,1707,Irbid,Basement,N/A,2-Adequate/standard,No,1 Ind,1
1,1707,Irbid,Basement,Free,3-Inadequate/sub-standard,No,1 Ind,1
1,1707,Irbid,Basement,Free,3-Inadequate/sub-standard,No,2 Ind,1
1,1707,Irbid,Basement,Free,3-Inadequate/sub-standard,No,3 Ind,2
1,1707,Irbid,Basement,Free,3-Inadequate/sub-standard,Yes,2 Ind,1
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,1 Ind,3
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,2 Ind,1
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,3 Ind,3
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,4 Ind,4
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,5 Ind,3
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,6 Ind,2
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,7 Ind,1
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,No,8 Ind,1
1,1707,Irbid,Basement,Rent/Lease,2-Adequate/standard,Yes,2 Ind,1
1,1707,Irbid,Basement,Rent/Lease,4-Emergency,Yes,1 Ind,1
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,18
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,5
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,12
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,10
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,9
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,16
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,6
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,3
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,2
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,3
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,1
1,1707,Irbid,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
